,index,name,birthDate,currentAge,birthCity,birthStateProvince,birthCountry,height,weight,alternateCaptain,captain,rookie,shootsCatches,timeOnIce22,assists22,goals22,pim22,shots22,games22,hits22,powerPlayGoals22,powerPlayPoints22,powerPlayTimeOnIce22,evenTimeOnIce22,penaltyMinutes22,faceOffPct22,shotPct22,gameWinningGoals22,overTimeGoals22,shortHandedGoals22,shortHandedPoints22,shortHandedTimeOnIce22,blocked22,plusMinus22,points22,shifts22,timeOnIcePerGame22,evenTimeOnIcePerGame22,shortHandedTimeOnIcePerGame22,powerPlayTimeOnIcePerGame22,timeOnIce21,assists21,goals21,pim21,shots21,games21,hits21,powerPlayGoals21,powerPlayPoints21,powerPlayTimeOnIce21,evenTimeOnIce21,penaltyMinutes21,faceOffPct21,shotPct21,gameWinningGoals21,overTimeGoals21,shortHandedGoals21,shortHandedPoints21,shortHandedTimeOnIce21,blocked21,plusMinus21,points21,shifts21,timeOnIcePerGame21,evenTimeOnIcePerGame21,shortHandedTimeOnIcePerGame21,powerPlayTimeOnIcePerGame21,timeOnIce20,assists20,goals20,pim20,shots20,games20,hits20,powerPlayGoals20,powerPlayPoints20,powerPlayTimeOnIce20,evenTimeOnIce20,penaltyMinutes20,faceOffPct20,shotPct20,gameWinningGoals20,overTimeGoals20,shortHandedGoals20,shortHandedPoints20,shortHandedTimeOnIce20,blocked20,plusMinus20,points20,shifts20,timeOnIcePerGame20,evenTimeOnIcePerGame20,shortHandedTimeOnIcePerGame20,powerPlayTimeOnIcePerGame20,timeOnIce19,assists19,goals19,pim19,shots19,games19,hits19,powerPlayGoals19,powerPlayPoints19,powerPlayTimeOnIce19,evenTimeOnIce19,penaltyMinutes19,faceOffPct19,shotPct19,gameWinningGoals19,overTimeGoals19,shortHandedGoals19,shortHandedPoints19,shortHandedTimeOnIce19,blocked19,plusMinus19,points19,shifts19,timeOnIcePerGame19,evenTimeOnIcePerGame19,shortHandedTimeOnIcePerGame19,powerPlayTimeOnIcePerGame19,timeOnIce18,assists18,goals18,pim18,shots18,games18,hits18,powerPlayGoals18,powerPlayPoints18,powerPlayTimeOnIce18,evenTimeOnIce18,penaltyMinutes18,faceOffPct18,shotPct18,gameWinningGoals18,overTimeGoals18,shortHandedGoals18,shortHandedPoints18,shortHandedTimeOnIce18,blocked18,plusMinus18,points18,shifts18,timeOnIcePerGame18,evenTimeOnIcePerGame18,shortHandedTimeOnIcePerGame18,powerPlayTimeOnIcePerGame18,timeOnIce17,assists17,goals17,pim17,shots17,games17,hits17,powerPlayGoals17,powerPlayPoints17,powerPlayTimeOnIce17,evenTimeOnIce17,penaltyMinutes17,faceOffPct17,shotPct17,gameWinningGoals17,overTimeGoals17,shortHandedGoals17,shortHandedPoints17,shortHandedTimeOnIce17,blocked17,plusMinus17,points17,shifts17,timeOnIcePerGame17,evenTimeOnIcePerGame17,shortHandedTimeOnIcePerGame17,powerPlayTimeOnIcePerGame17,Salary_2021-22,height_inches
363,770,Center,1993,28,St. Louis,MO,USA,"6' 5""",210,False,False,False,Left,1222.57,8.0,13.0,59.0,115.0,79.0,231.0,0.0,2.0,71.26,968.42,59.0,53.0,11.3,0.0,0.0,3.0,5.0,182.49,43.0,1.0,21.0,1744.0,15.28,12.15,2.18,0.54,807.21,14.0,10.0,13.0,80.0,52.0,161.0,0.0,2.0,40.14,637.4,13.0,50.49,12.5,3.0,0.0,1.0,1.0,129.27,30.0,6.0,24.0,1118.0,15.31,12.15,2.29,0.46,733.07,6.0,4.0,23.0,68.0,49.0,137.0,0.0,0.0,11.28,613.0,23.0,53.77,5.9,1.0,0.0,1.0,2.0,108.39,22.0,-4.0,10.0,1027.0,14.57,12.3,2.13,0.14,1141.47,11.0,12.0,33.0,105.0,78.0,223.0,0.0,0.0,8.15,957.05,33.0,57.61,11.43,3.0,0.0,1.0,3.0,176.27,49.0,6.0,23.0,1688.0,14.38,12.16,2.15,0.06,670.13,13.0,8.0,8.0,70.0,45.0,124.0,1.0,2.0,34.51,543.43,8.0,55.88,11.43,1.0,0.0,0.0,0.0,91.39,28.0,9.0,21.0,944.0,14.53,12.04,2.02,0.46,1316.02,14.0,15.0,52.0,122.0,82.0,217.0,5.0,9.0,141.59,990.19,52.0,50.81,12.3,1.0,0.0,0.0,1.0,183.44,56.0,1.0,29.0,1935.0,16.02,12.04,2.14,1.43,2500000.0,77
364,771,Center,1993,28,Kitchener,ON,CAN,"6' 3""",207,True,False,False,Right,1415.58,41.0,29.0,23.0,159.0,67.0,36.0,7.0,19.0,232.39,1178.41,23.0,50.7,18.2,3.0,2.0,0.0,0.0,4.38,47.0,-17.0,70.0,1500.0,21.08,17.35,0.04,3.28,1173.54,42.0,21.0,12.0,126.0,56.0,31.0,4.0,17.0,181.28,988.42,12.0,49.78,16.7,4.0,0.0,0.0,0.0,3.44,38.0,-4.0,63.0,1233.0,20.57,17.39,0.04,3.14,1548.07,44.0,29.0,45.0,170.0,71.0,34.0,10.0,20.0,234.48,1295.46,45.0,46.93,17.1,6.0,2.0,0.0,0.0,17.33,49.0,2.0,73.0,1676.0,21.48,18.15,0.14,3.18,1792.42,46.0,38.0,38.0,199.0,82.0,54.0,12.0,23.0,295.08,1404.31,38.0,46.25,19.1,6.0,3.0,0.0,3.0,93.03,54.0,8.0,84.0,1969.0,21.51,17.07,1.08,3.35,1240.42,37.0,23.0,18.0,125.0,60.0,57.0,8.0,16.0,187.08,983.15,18.0,51.25,18.4,3.0,0.0,2.0,3.0,70.19,31.0,19.0,60.0,1475.0,20.4,16.23,1.1,3.07,1624.07,50.0,32.0,38.0,160.0,79.0,49.0,7.0,15.0,244.32,1323.58,38.0,43.46,20.0,5.0,2.0,0.0,2.0,55.37,34.0,18.0,82.0,1969.0,20.33,16.45,0.42,3.05,6750000.0,75
365,772,Center,1994,27,Duluth,MN,USA,"6' 2""",191,False,False,False,Left,646.41,7.0,7.0,22.0,44.0,77.0,92.0,0.0,1.0,3.14,531.12,22.0,42.43,15.9,1.0,0.0,1.0,4.0,112.15,32.0,1.0,14.0,962.0,8.23,6.53,1.27,0.02,25.19,1.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,24.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,1.0,0.0,1.0,30.0,12.39,12.16,0.23,0.0,512.32,7.0,4.0,37.0,38.0,46.0,57.0,0.0,0.0,4.5,487.41,37.0,47.05,10.5,0.0,0.0,0.0,0.0,20.01,28.0,4.0,11.0,711.0,11.08,10.36,0.26,0.06,13.24,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,12.56,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.28,1.0,0.0,1.0,21.0,6.42,6.28,0.14,0.0,292.13,2.0,0.0,12.0,25.0,37.0,24.0,0.0,0.0,1.2,283.23,12.0,41.7,0.0,0.0,0.0,0.0,0.0,7.3,14.0,0.0,2.0,427.0,7.53,7.39,0.12,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,712500.0,74
366,774,Center,1994,27,Ann Arbor,MI,USA,"6' 1""",206,False,False,False,Left,1380.52,32.0,21.0,16.0,183.0,72.0,45.0,3.0,10.0,160.34,1055.44,16.0,53.17,11.5,5.0,1.0,2.0,3.0,164.34,41.0,15.0,53.0,1687.0,19.1,14.39,2.17,2.13,1003.46,24.0,15.0,20.0,115.0,55.0,67.0,6.0,12.0,98.27,768.15,20.0,53.01,13.0,1.0,0.0,0.0,1.0,137.04,41.0,2.0,39.0,1268.0,18.15,13.58,2.29,1.47,1114.52,16.0,10.0,10.0,121.0,63.0,59.0,1.0,1.0,74.35,896.32,10.0,52.99,8.3,5.0,0.0,0.0,3.0,143.45,27.0,-3.0,26.0,1408.0,17.41,14.13,2.16,1.11,839.04,14.0,11.0,6.0,82.0,69.0,71.0,0.0,0.0,3.49,740.51,6.0,55.3,13.41,2.0,0.0,1.0,1.0,94.24,34.0,20.0,25.0,1215.0,12.09,10.44,1.22,0.03,1126.09,19.0,9.0,14.0,96.0,82.0,99.0,0.0,0.0,7.12,959.49,14.0,51.83,9.38,0.0,0.0,2.0,3.0,159.08,51.0,17.0,28.0,1637.0,13.44,11.42,1.56,0.05,789.58,8.0,9.0,18.0,77.0,64.0,87.0,0.0,0.0,9.12,687.49,18.0,49.47,11.69,1.0,0.0,1.0,1.0,92.57,28.0,8.0,17.0,1198.0,12.2,10.44,1.27,0.08,709800.0,73
367,777,Left Wing,1996,25,Aalborg,Unknown,Other,"6' 0""",172,False,False,False,Left,1120.21,27.0,28.0,20.0,245.0,62.0,32.0,4.0,9.0,138.34,980.49,20.0,66.66,11.4,2.0,1.0,0.0,0.0,0.58,27.0,18.0,55.0,1329.0,18.04,15.49,0.0,2.14,795.14,25.0,21.0,15.0,148.0,47.0,26.0,6.0,13.0,78.44,715.54,15.0,100.0,14.2,5.0,2.0,0.0,0.0,0.36,12.0,15.0,46.0,966.0,16.55,15.13,0.0,1.4,1173.1,33.0,25.0,30.0,203.0,71.0,36.0,3.0,5.0,94.26,1076.45,30.0,0.0,12.3,5.0,0.0,1.0,1.0,1.59,28.0,14.0,58.0,1519.0,16.31,15.09,0.01,1.19,977.12,16.0,21.0,15.0,158.0,62.0,27.0,2.0,7.0,81.34,895.16,15.0,50.0,13.29,4.0,0.0,0.0,0.0,0.22,16.0,2.0,37.0,1190.0,15.45,14.26,0.0,1.18,1318.36,31.0,29.0,26.0,231.0,82.0,39.0,7.0,13.0,166.43,1150.34,26.0,55.55,12.55,7.0,0.0,0.0,0.0,1.19,27.0,14.0,60.0,1718.0,16.04,14.01,0.0,2.01,1433.52,39.0,25.0,38.0,204.0,82.0,43.0,5.0,12.0,213.54,1218.29,38.0,0.0,12.25,4.0,0.0,0.0,0.0,1.29,28.0,1.0,64.0,1845.0,17.29,14.51,0.01,2.36,6500000.0,72
368,780,Left Wing,1996,24,Shelby Township,MI,USA,"6' 1""",182,False,False,False,Left,1720.14,46.0,47.0,4.0,317.0,79.0,32.0,8.0,28.0,268.17,1342.04,4.0,14.28,14.8,9.0,1.0,3.0,3.0,109.53,23.0,-3.0,93.0,1891.0,21.46,16.59,1.23,3.23,1049.21,24.0,26.0,12.0,166.0,56.0,18.0,10.0,13.0,169.1,873.47,12.0,60.0,15.7,5.0,0.0,0.0,0.0,6.24,18.0,-4.0,50.0,1169.0,18.44,15.36,0.06,3.01,1497.13,35.0,38.0,34.0,239.0,71.0,18.0,9.0,17.0,234.11,1188.56,34.0,15.38,15.9,7.0,1.0,1.0,2.0,74.06,17.0,4.0,73.0,1695.0,21.05,16.44,1.02,3.17,1578.43,32.0,34.0,18.0,227.0,82.0,9.0,11.0,19.0,285.34,1237.14,18.0,61.53,14.98,5.0,0.0,1.0,1.0,55.55,21.0,-7.0,66.0,1749.0,19.15,15.05,0.4,3.28,1284.56,26.0,31.0,16.0,192.0,76.0,18.0,7.0,11.0,202.2,1081.51,16.0,28.57,16.15,7.0,3.0,0.0,0.0,0.45,26.0,8.0,57.0,1611.0,16.54,14.14,0.0,2.39,244.25,3.0,2.0,4.0,24.0,20.0,1.0,0.0,2.0,27.59,216.26,4.0,50.0,8.33,1.0,0.0,0.0,0.0,0.0,8.0,-7.0,5.0,327.0,12.13,10.49,0.0,1.23,7500000.0,73
369,781,Center,1997,24,Cleveland,OH,USA,"6' 1""",182,False,False,False,Left,729.42,6.0,7.0,15.0,67.0,77.0,51.0,0.0,0.0,3.57,724.4,15.0,63.63,10.4,0.0,0.0,0.0,0.0,1.05,18.0,-8.0,13.0,992.0,9.28,9.24,0.0,0.03,218.19,1.0,1.0,4.0,16.0,26.0,11.0,0.0,0.0,1.2,216.59,4.0,61.11,6.3,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,2.0,295.0,8.23,8.2,0.0,0.03,308.01,5.0,2.0,5.0,29.0,29.0,8.0,0.0,0.0,2.02,305.59,5.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,10.0,-2.0,7.0,408.0,10.37,10.33,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750000.0,73
370,782,Center,1996,25,Green Bay,WI,USA,"6' 2""",193,False,False,False,Right,1012.11,13.0,8.0,30.0,98.0,68.0,64.0,0.0,0.0,35.49,923.59,30.0,31.81,8.2,3.0,0.0,0.0,0.0,52.23,20.0,-1.0,21.0,1354.0,14.53,13.35,0.46,0.31,807.05,13.0,12.0,14.0,88.0,56.0,61.0,0.0,0.0,28.43,726.11,14.0,53.84,13.6,1.0,0.0,0.0,1.0,52.11,22.0,11.0,25.0,1060.0,14.24,12.58,0.55,0.3,513.28,3.0,5.0,20.0,55.0,46.0,20.0,0.0,0.0,5.11,465.22,20.0,38.46,9.1,0.0,0.0,1.0,1.0,42.55,12.0,-9.0,8.0,691.0,11.09,10.07,0.55,0.06,295.21,7.0,3.0,4.0,29.0,36.0,28.0,0.0,0.0,1.29,285.01,4.0,0.0,10.34,1.0,0.0,0.0,0.0,8.51,12.0,9.0,10.0,427.0,8.12,7.55,0.14,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180000.0,74
371,784,Defenseman,1998,23,Waterloo,ON,CAN,"6' 7""",228,False,False,True,Left,907.25,12.0,1.0,44.0,80.0,58.0,131.0,0.0,0.0,1.44,765.39,44.0,0.0,1.3,1.0,0.0,0.0,1.0,140.02,100.0,1.0,13.0,1176.0,15.38,13.12,2.24,0.01,489.14,3.0,1.0,26.0,63.0,37.0,49.0,0.0,0.0,0.06,479.34,26.0,0.0,1.6,0.0,0.0,0.0,0.0,9.34,31.0,13.0,4.0,650.0,13.13,12.57,0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800000.0,79
372,788,Defenseman,1995,25,Omaha,NE,USA,"6' 0""",186,False,False,False,Right,1627.42,31.0,3.0,46.0,140.0,77.0,185.0,1.0,12.0,167.39,1379.24,46.0,0.0,2.1,1.0,0.0,0.0,0.0,80.39,91.0,5.0,34.0,2000.0,21.08,17.54,1.02,2.1,1186.31,29.0,3.0,20.0,100.0,54.0,137.0,1.0,10.0,112.39,1032.19,20.0,0.0,3.0,0.0,0.0,0.0,0.0,41.33,74.0,6.0,32.0,1465.0,21.58,19.07,0.46,2.05,1659.42,39.0,6.0,32.0,177.0,71.0,165.0,3.0,25.0,207.43,1388.12,32.0,0.0,3.4,1.0,0.0,0.0,0.0,63.47,78.0,10.0,45.0,1913.0,23.22,19.33,0.53,2.55,1545.06,20.0,6.0,35.0,132.0,73.0,138.0,2.0,13.0,109.16,1225.53,35.0,0.0,4.55,1.0,0.0,0.0,1.0,209.57,98.0,-16.0,26.0,1998.0,21.09,16.47,2.52,1.29,626.51,13.0,1.0,12.0,54.0,28.0,49.0,0.0,5.0,34.53,526.11,12.0,0.0,1.85,0.0,0.0,0.0,0.0,65.47,41.0,-1.0,14.0,807.0,22.23,18.47,2.2,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500000.0,72
373,796,Center,1987,33,Hull,QC,CAN,"6' 1""",202,False,False,False,Left,593.47,11.0,8.0,16.0,62.0,46.0,82.0,1.0,2.0,70.34,522.09,16.0,51.21,12.9,1.0,0.0,0.0,0.0,1.04,6.0,4.0,19.0,864.0,12.54,11.21,0.01,1.32,784.1,12.0,8.0,12.0,67.0,53.0,80.0,4.0,6.0,126.28,654.46,12.0,52.64,11.9,1.0,0.0,0.0,0.0,2.56,5.0,-10.0,20.0,1075.0,14.47,12.21,0.03,2.23,903.59,22.0,10.0,16.0,110.0,66.0,115.0,3.0,10.0,113.35,787.41,16.0,55.18,9.1,1.0,0.0,0.0,0.0,2.43,24.0,-2.0,32.0,1234.0,13.41,11.56,0.02,1.43,1049.4,9.0,14.0,39.0,110.0,70.0,102.0,2.0,5.0,111.2,932.13,39.0,48.12,12.73,0.0,0.0,0.0,0.0,6.07,15.0,-19.0,23.0,1406.0,14.59,13.19,0.05,1.35,1276.45,25.0,21.0,34.0,197.0,72.0,96.0,5.0,6.0,181.59,1087.15,34.0,49.14,10.66,3.0,0.0,0.0,0.0,7.31,25.0,0.0,46.0,1654.0,17.43,15.06,0.06,2.31,1407.41,25.0,14.0,24.0,195.0,81.0,92.0,3.0,7.0,206.32,1195.33,24.0,49.95,7.18,3.0,0.0,0.0,0.0,5.36,24.0,12.0,39.0,1822.0,17.22,14.45,0.04,2.32,412500.0,73
374,800,Left Wing,1992,28,Lau,Unknown,SWE,"5' 11""",204,False,False,False,Left,684.08,14.0,7.0,32.0,44.0,43.0,70.0,2.0,3.0,32.34,588.04,32.0,46.2,15.9,1.0,0.0,0.0,0.0,63.3,25.0,-4.0,21.0,903.0,15.54,13.4,1.28,0.45,726.55,6.0,8.0,24.0,58.0,52.0,77.0,0.0,0.0,3.03,633.3,24.0,48.6,13.8,2.0,0.0,0.0,0.0,90.22,34.0,-13.0,14.0,1014.0,13.58,12.1,1.44,0.03,923.44,12.0,6.0,26.0,60.0,62.0,85.0,0.0,0.0,4.53,794.14,26.0,48.2,10.0,0.0,0.0,0.0,0.0,124.37,31.0,8.0,18.0,1226.0,14.53,12.48,2.0,0.04,1043.22,8.0,6.0,37.0,79.0,73.0,112.0,0.0,0.0,5.54,865.4,37.0,50.65,7.59,0.0,0.0,1.0,1.0,171.48,44.0,-8.0,14.0,1380.0,14.17,11.51,2.21,0.04,1129.11,13.0,4.0,49.0,86.0,80.0,117.0,0.0,0.0,11.05,960.49,49.0,54.46,4.65,0.0,0.0,1.0,2.0,157.17,47.0,-30.0,17.0,1584.0,14.06,12.0,1.57,0.08,606.41,5.0,6.0,20.0,49.0,36.0,33.0,1.0,1.0,16.54,545.34,20.0,48.96,12.24,2.0,0.0,0.0,0.0,44.13,23.0,-7.0,11.0,762.0,16.51,15.09,1.13,0.28,273000.0,71
375,802,Center,1995,26,Chicago,IL,USA,"6' 3""",223,False,False,False,Right,596.37,2.0,2.0,84.0,65.0,55.0,104.0,0.0,0.0,2.28,562.13,84.0,22.22,3.1,0.0,0.0,0.0,0.0,31.56,24.0,-12.0,4.0,835.0,10.5,10.13,0.34,0.02,284.36,3.0,2.0,37.0,21.0,29.0,84.0,0.0,0.0,0.17,263.37,37.0,30.76,9.5,2.0,0.0,0.0,0.0,20.42,16.0,-4.0,5.0,410.0,9.48,9.05,0.42,0.0,417.46,1.0,3.0,77.0,39.0,43.0,87.0,0.0,0.0,2.13,406.41,77.0,21.05,7.7,1.0,0.0,0.0,0.0,8.52,27.0,-2.0,4.0,562.0,9.42,9.27,0.12,0.03,494.42,2.0,3.0,27.0,42.0,54.0,97.0,0.0,0.0,21.34,461.59,27.0,24.13,7.14,0.0,0.0,0.0,0.0,11.09,23.0,-12.0,5.0,712.0,9.09,8.33,0.12,0.23,508.46,9.0,4.0,54.0,56.0,47.0,118.0,0.0,0.0,11.0,457.4,54.0,50.0,7.14,0.0,0.0,1.0,1.0,40.06,23.0,-4.0,13.0,746.0,10.49,9.44,0.51,0.14,140.13,3.0,1.0,4.0,22.0,12.0,44.0,0.0,0.0,3.08,137.05,4.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,208.0,11.41,11.25,0.0,0.15,750000.0,75
376,803,Defenseman,1992,29,Dearborn Heights,MI,USA,"6' 0""",182,False,False,False,Left,822.55,6.0,2.0,4.0,63.0,45.0,27.0,0.0,0.0,13.43,761.29,4.0,0.0,3.2,1.0,1.0,0.0,0.0,47.43,44.0,-7.0,8.0,929.0,18.17,16.55,1.03,0.18,769.45,10.0,1.0,10.0,38.0,43.0,45.0,1.0,4.0,65.38,652.12,10.0,100.0,2.6,0.0,0.0,0.0,0.0,51.55,64.0,-10.0,11.0,994.0,17.54,15.1,1.12,1.31,986.51,10.0,3.0,14.0,69.0,58.0,48.0,0.0,2.0,57.27,891.23,14.0,0.0,4.3,0.0,0.0,0.0,0.0,38.01,88.0,-9.0,13.0,1250.0,17.0,15.22,0.39,0.59,1341.37,14.0,6.0,12.0,77.0,71.0,58.0,3.0,7.0,125.45,1141.48,12.0,0.0,7.79,0.0,0.0,0.0,0.0,74.04,139.0,-3.0,20.0,1645.0,18.53,16.04,1.02,1.46,1128.21,10.0,5.0,8.0,99.0,55.0,62.0,1.0,3.0,58.52,1032.16,8.0,0.0,5.05,0.0,0.0,0.0,0.0,37.13,97.0,-11.0,15.0,1412.0,20.3,18.46,0.4,1.04,34.34,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.36,33.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,0.0,43.0,17.17,16.59,0.0,0.18,1250000.0,72
377,804,Center,1996,25,Madison,WI,USA,"6' 0""",177,False,False,False,Right,1149.31,36.0,23.0,14.0,123.0,63.0,15.0,4.0,8.0,151.02,967.05,14.0,47.69,18.7,4.0,0.0,0.0,0.0,31.24,28.0,1.0,59.0,1461.0,18.14,15.21,0.29,2.23,886.59,22.0,10.0,16.0,105.0,52.0,15.0,3.0,7.0,143.0,743.05,16.0,42.83,9.5,1.0,0.0,0.0,0.0,0.54,25.0,-1.0,32.0,1155.0,17.03,14.17,0.01,2.45,1087.27,34.0,11.0,20.0,95.0,70.0,12.0,2.0,13.0,157.11,929.22,20.0,42.55,11.6,2.0,0.0,0.0,0.0,0.54,34.0,3.0,45.0,1399.0,15.32,13.16,0.0,2.14,713.14,18.0,7.0,8.0,62.0,40.0,5.0,5.0,8.0,122.31,577.34,8.0,37.01,11.29,2.0,1.0,0.0,0.0,13.09,12.0,-12.0,25.0,847.0,17.49,14.26,0.19,3.03,1422.02,31.0,21.0,18.0,118.0,78.0,13.0,4.0,13.0,208.14,1110.49,18.0,40.07,17.8,2.0,0.0,0.0,2.0,102.59,39.0,1.0,52.0,1789.0,18.13,14.14,1.19,2.4,808.56,22.0,6.0,6.0,66.0,61.0,20.0,0.0,2.0,63.42,744.1,6.0,30.88,9.09,0.0,0.0,0.0,0.0,1.04,27.0,10.0,28.0,1070.0,13.15,12.11,0.01,1.02,6000000.0,72
378,806,Left Wing,1995,25,Scarborough,ON,CAN,"5' 11""",197,False,False,True,Left,1227.51,40.0,23.0,80.0,175.0,79.0,85.0,2.0,5.0,101.44,1124.54,80.0,50.0,13.1,2.0,0.0,0.0,0.0,1.13,21.0,27.0,63.0,1560.0,15.32,14.14,0.0,1.17,350.32,3.0,10.0,12.0,38.0,21.0,28.0,3.0,3.0,40.03,310.14,12.0,58.33,26.3,1.0,0.0,0.0,0.0,0.15,1.0,-1.0,13.0,467.0,16.41,14.46,0.0,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.47,0.0,1.0,2.0,5.0,5.0,6.0,0.0,0.0,0.0,47.47,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,9.33,9.33,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750000.0,71
379,807,Left Wing,1995,25,Cranbrook,BC,CAN,"6' 0""",193,False,False,False,Left,933.49,11.0,6.0,52.0,94.0,76.0,153.0,0.0,0.0,14.56,916.53,52.0,25.0,6.4,2.0,0.0,0.0,0.0,2.0,17.0,-10.0,17.0,1166.0,12.17,12.03,0.01,0.11,311.17,5.0,3.0,4.0,39.0,26.0,94.0,0.0,0.0,3.46,307.31,4.0,30.76,7.7,0.0,0.0,0.0,0.0,0.0,5.0,-6.0,8.0,444.0,11.58,11.49,0.0,0.08,220.21,4.0,0.0,24.0,33.0,21.0,37.0,0.0,0.0,1.36,218.45,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,308.0,10.29,10.25,0.0,0.04,342.56,7.0,3.0,8.0,53.0,31.0,65.0,0.0,0.0,2.0,340.27,8.0,0.0,5.66,0.0,0.0,0.0,0.0,0.29,9.0,0.0,10.0,469.0,11.03,10.58,0.0,0.03,116.11,1.0,0.0,2.0,12.0,11.0,22.0,0.0,0.0,0.5,115.15,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.06,4.0,-5.0,1.0,177.0,10.33,10.28,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,750000.0,72
380,808,Right Wing,1997,24,Chicago,IL,USA,"6' 2""",214,False,False,False,Right,694.57,5.0,5.0,14.0,76.0,53.0,91.0,1.0,1.0,53.54,596.54,14.0,34.08,6.6,0.0,0.0,0.0,0.0,44.09,22.0,-15.0,10.0,997.0,13.06,11.15,0.49,1.01,662.58,8.0,3.0,6.0,47.0,52.0,148.0,0.0,1.0,19.21,549.24,6.0,50.0,6.4,0.0,0.0,0.0,0.0,94.13,27.0,-10.0,11.0,962.0,12.44,10.33,1.48,0.22,617.1,3.0,6.0,16.0,83.0,56.0,140.0,0.0,0.0,5.18,611.44,16.0,27.27,7.2,1.0,0.0,0.0,0.0,0.08,22.0,2.0,9.0,928.0,11.01,10.55,0.0,0.05,935.02,7.0,11.0,27.0,116.0,71.0,124.0,0.0,0.0,116.53,817.22,27.0,28.57,9.48,0.0,0.0,0.0,0.0,0.47,19.0,-13.0,18.0,1332.0,13.1,11.3,0.0,1.38,1098.29,18.0,15.0,14.0,154.0,79.0,109.0,5.0,8.0,170.36,926.12,14.0,17.24,9.74,3.0,2.0,0.0,0.0,1.41,23.0,-17.0,33.0,1572.0,13.54,11.43,0.01,2.09,86.17,0.0,3.0,0.0,10.0,7.0,9.0,0.0,0.0,0.0,84.44,0.0,0.0,30.0,1.0,0.0,0.0,0.0,1.33,0.0,0.0,3.0,115.0,12.19,12.06,0.13,0.0,1125875.0,74
381,809,Left Wing,1997,24,Mt. Brydges,ON,CAN,"6' 4""",220,False,False,False,Left,1132.56,14.0,20.0,52.0,131.0,65.0,181.0,3.0,7.0,124.46,894.44,52.0,33.33,15.3,4.0,0.0,1.0,1.0,113.26,36.0,-9.0,34.0,1531.0,17.25,13.45,1.44,1.55,729.09,9.0,4.0,46.0,70.0,51.0,155.0,0.0,2.0,14.02,613.06,46.0,46.51,5.7,0.0,0.0,0.0,0.0,102.01,30.0,-10.0,13.0,1058.0,14.17,12.01,2.0,0.16,896.23,10.0,15.0,33.0,109.0,66.0,201.0,0.0,0.0,1.41,801.16,33.0,51.06,13.8,3.0,0.0,1.0,1.0,93.26,29.0,0.0,25.0,1280.0,13.34,12.08,1.24,0.01,1048.45,14.0,11.0,67.0,131.0,81.0,288.0,0.0,0.0,6.42,937.16,67.0,41.37,8.4,1.0,0.0,2.0,2.0,104.47,44.0,5.0,25.0,1603.0,12.56,11.34,1.17,0.04,120.2,0.0,1.0,7.0,13.0,11.0,29.0,0.0,0.0,0.32,116.11,7.0,27.27,7.69,0.0,0.0,0.0,0.0,3.37,6.0,-6.0,1.0,194.0,10.56,10.33,0.19,0.02,855.58,7.0,5.0,48.0,84.0,72.0,160.0,0.0,0.0,1.51,747.29,48.0,50.0,5.95,2.0,0.0,1.0,1.0,106.38,29.0,-20.0,12.0,1212.0,11.53,10.22,1.28,0.01,2250000.0,76
